cutoff_q,permutation_id,null_type,mae,pearson,observed_pathway_active_mae,observed_mae_percentile_in_null
0.1,116,sequence_permutation_preserve_city_year_counts,0.04189135572000047,0.08101511362366288,0.021282455000941652,0.0
0.1,117,sequence_permutation_preserve_city_year_counts,0.04610750504978295,0.06720772865865056,0.021282455000941652,0.0
0.1,118,sequence_permutation_preserve_city_year_counts,0.04914553627387636,-0.22161084509155815,0.021282455000941652,0.0
0.1,119,sequence_permutation_preserve_city_year_counts,0.04759248484447454,-0.4729441996223867,0.021282455000941652,0.0
0.1,120,sequence_permutation_preserve_city_year_counts,0.049889308220545915,-0.024733381087504537,0.021282455000941652,0.0
0.1,121,sequence_permutation_preserve_city_year_counts,0.04762299636155125,-0.16589278129673532,0.021282455000941652,0.0
0.1,122,sequence_permutation_preserve_city_year_counts,0.044631280198480595,-0.4705293265280294,0.021282455000941652,0.0
0.1,123,sequence_permutation_preserve_city_year_counts,0.04411269955443527,-0.18321722204438748,0.021282455000941652,0.0
0.1,124,sequence_permutation_preserve_city_year_counts,0.048636010072666026,-0.26667673840944695,0.021282455000941652,0.0
0.1,125,sequence_permutation_preserve_city_year_counts,0.041692170208914095,0.03169293770670164,0.021282455000941652,0.0
0.1,126,sequence_permutation_preserve_city_year_counts,0.03902064452361949,0.1809685655337167,0.021282455000941652,0.0
0.1,127,sequence_permutation_preserve_city_year_counts,0.040891827807806896,0.1712726781327848,0.021282455000941652,0.0
0.1,128,sequence_permutation_preserve_city_year_counts,0.043961246980417396,-0.35169511880832577,0.021282455000941652,0.0
0.1,129,sequence_permutation_preserve_city_year_counts,0.04027193344462358,-0.491162369934675,0.021282455000941652,0.0
0.1,130,sequence_permutation_preserve_city_year_counts,0.048685409763032574,0.11378470284553832,0.021282455000941652,0.0
0.1,131,sequence_permutation_preserve_city_year_counts,0.04790994434307159,0.6182829076012393,0.021282455000941652,0.0
0.1,132,sequence_permutation_preserve_city_year_counts,0.04612301284810665,0.17621855954514548,0.021282455000941652,0.0
0.1,133,sequence_permutation_preserve_city_year_counts,0.04735380291429805,-0.01783349525312141,0.021282455000941652,0.0
0.1,134,sequence_permutation_preserve_city_year_counts,0.04498730647805256,0.3368885354961196,0.021282455000941652,0.0
0.1,135,sequence_permutation_preserve_city_year_counts,0.04532044290918149,0.5538022757649771,0.021282455000941652,0.0
0.1,136,sequence_permutation_preserve_city_year_counts,0.04405819094261679,0.142734086434346,0.021282455000941652,0.0
0.1,137,sequence_permutation_preserve_city_year_counts,0.046181896889888024,-0.44440123724488184,0.021282455000941652,0.0
0.1,138,sequence_permutation_preserve_city_year_counts,0.04332513686631191,-0.43837520800296315,0.021282455000941652,0.0
0.1,139,sequence_permutation_preserve_city_year_counts,0.04280663152992841,0.6022171562644028,0.021282455000941652,0.0
0.1,140,sequence_permutation_preserve_city_year_counts,0.04342712686964369,-0.0212026239471002,0.021282455000941652,0.0
0.1,141,sequence_permutation_preserve_city_year_counts,0.04331915166823318,0.14542182918263566,0.021282455000941652,0.0
0.1,142,sequence_permutation_preserve_city_year_counts,0.044288960845116424,0.36433534741341983,0.021282455000941652,0.0
0.1,143,sequence_permutation_preserve_city_year_counts,0.04049725631527134,-0.08125568336722186,0.021282455000941652,0.0
0.1,144,sequence_permutation_preserve_city_year_counts,0.0461219724779438,0.5693665191110941,0.021282455000941652,0.0
0.1,145,sequence_permutation_preserve_city_year_counts,0.048818972862633155,0.5689919186670861,0.021282455000941652,0.0
0.1,146,sequence_permutation_preserve_city_year_counts,0.045042858752334915,-0.5731049691709353,0.021282455000941652,0.0
0.1,147,sequence_permutation_preserve_city_year_counts,0.04317240483729217,0.37327449806401747,0.021282455000941652,0.0
0.1,148,sequence_permutation_preserve_city_year_counts,0.0430622643879483,0.4491705681250093,0.021282455000941652,0.0
0.1,149,sequence_permutation_preserve_city_year_counts,0.045750232736494596,-0.38608526333819254,0.021282455000941652,0.0
0.1,150,sequence_permutation_preserve_city_year_counts,0.050569610785224935,-0.6052893333332712,0.021282455000941652,0.0
0.1,151,sequence_permutation_preserve_city_year_counts,0.04300080295363337,-0.2888952516514207,0.021282455000941652,0.0
0.1,152,sequence_permutation_preserve_city_year_counts,0.04802702448746031,0.3104648989592912,0.021282455000941652,0.0
0.1,153,sequence_permutation_preserve_city_year_counts,0.04258626246077066,-0.11142290533936068,0.021282455000941652,0.0
0.1,154,sequence_permutation_preserve_city_year_counts,0.04842397875853746,-0.044392772242934427,0.021282455000941652,0.0
